2535.0	-0.00039811								
2534.3	-0.00028949								
2533.6	-0.00015835								
2533.0	-6.4608e-06								
2532.3	0.00016386								
2531.6	0.00034981								
2531.0	0.00054815								
2530.3	0.00075526								
2529.6	0.00096720								
2529.0	0.0011800								
2528.3	0.0013900								
2527.6	0.0015900								
2527.0	0.0017800								
2526.3	0.0019500								
2525.7	0.0021100								
2525.0	0.0022400								
2524.3	0.0023400								
2523.7	0.0024200								
2523.0	0.0024600								
2522.3	0.0024800								
2521.7	0.0024700								
2521.0	0.0024200								
2520.3	0.0023500								
2519.7	0.0022500								
2519.0	0.0021300								
2518.3	0.0019900								
2517.7	0.0018300								
2517.0	0.0016600								
2516.4	0.0014800								
2515.7	0.0013000								
2515.0	0.0011200								
2514.4	0.00095663								
2513.7	0.00080188								
2513.0	0.00066442								
2512.4	0.00054815								
2511.7	0.00045637								
2511.0	0.00039163								
2510.4	0.00035571								
2509.7	0.00034952								
2509.0	0.00037307								
2508.4	0.00042545								
2507.7	0.00050484								
2507.0	0.00060857								
2506.4	0.00073318								
2505.7	0.00087448								
2505.1	0.0010300								
2504.4	0.0011900								
2503.7	0.0013500								
2503.1	0.0015100								
2502.4	0.0016500								
2501.7	0.0017800								
2501.1	0.0018900								
2500.4	0.0019800								
2499.7	0.0020300								
2499.1	0.0020600								
2498.4	0.0020500								
2497.7	0.0020000								
2497.1	0.0019200								
2496.4	0.0018000								
2495.8	0.0016500								
2495.1	0.0014700								
2494.4	0.0012600								
2493.8	0.0010300								
2493.1	0.00078067								
2492.4	0.00052299								
2491.8	0.00026077								
2491.1	4.3856e-07								
2490.4	-0.00025153								
2489.8	-0.00048886								
2489.1	-0.00070565								
2488.4	-0.00089653								
2487.8	-0.0010600								
2487.1	-0.0011800								
2486.4	-0.0012700								
2485.8	-0.0013200								
2485.1	-0.0013300								
2484.4	-0.0013000								
2483.8	-0.0012400								
2483.1	-0.0011300								
2482.5	-0.0010000								
2481.8	-0.00084094								
2481.1	-0.00065988								
2480.5	-0.00046336								
2479.8	-0.00025773								
2479.1	-4.9554e-05								
2478.5	0.00015457								
2477.8	0.00034823								
2477.1	0.00052535								
2476.5	0.00068045								
2475.8	0.00080874								
2475.1	0.00090630								
2474.5	0.00097018								
2473.8	0.00099852								
2473.1	0.00099055								
2472.5	0.00094670								
2471.8	0.00086845								
2471.2	0.00075841								
2470.5	0.00062014								
2469.8	0.00045813								
2469.2	0.00027753								
2468.5	8.4114e-05								
2467.8	-0.00011598								
2467.2	-0.00031643								
2466.5	-0.00051089								
2465.8	-0.00069325								
2465.2	-0.00085777								
2464.5	-0.00099929								
2463.8	-0.0011100								
2463.2	-0.0012000								
2462.5	-0.0012500								
2461.9	-0.0012600								
2461.2	-0.0012400								
2460.5	-0.0011800								
2459.9	-0.0010900								
2459.2	-0.00097128								
2458.5	-0.00082331								
2457.9	-0.00065248								
2457.2	-0.00046377								
2456.5	-0.00026267								
2455.9	-5.4918e-05								
2455.2	0.00015359								
2454.5	0.00035706								
2453.9	0.00054997								
2453.2	0.00072719								
2452.5	0.00088422								
2451.9	0.0010200								
2451.2	0.0011200								
2450.6	0.0012000								
2449.9	0.0012500								
2449.2	0.0012700								
2448.6	0.0012500								
2447.9	0.0012100								
2447.2	0.0011500								
2446.6	0.0010700								
2445.9	0.00096440								
2445.2	0.00085085								
2444.6	0.00073010								
2443.9	0.00060726								
2443.2	0.00048746								
2442.6	0.00037565								
2441.9	0.00027640								
2441.3	0.00019384								
2440.6	0.00013143								
2439.9	9.1929e-05								
2439.3	7.7269e-05								
2438.6	8.8516e-05								
2437.9	0.00012584								
2437.3	0.00018852								
2436.6	0.00027499								
2435.9	0.00038288								
2435.3	0.00050911								
2434.6	0.00065003								
2433.9	0.00080150								
2433.3	0.00095907								
2432.6	0.0011200								
2431.9	0.0012700								
2431.3	0.0014200								
2430.6	0.0015600								
2429.9	0.0016800								
2429.3	0.0017800								
2428.6	0.0018600								
2428.0	0.0019200								
2427.3	0.0019500								
2426.6	0.0019600								
2426.0	0.0019400								
2425.3	0.0019000								
2424.6	0.0018400								
2424.0	0.0017500								
2423.3	0.0016600								
2422.6	0.0015500								
2422.0	0.0014300								
2421.3	0.0013000								
2420.6	0.0011800								
2420.0	0.0010500								
2419.3	0.00093418								
2418.7	0.00082576								
2418.0	0.00072913								
2417.3	0.00064643								
2416.7	0.00057920								
2416.0	0.00052832								
2415.3	0.00049406								
2414.7	0.00047600								
2414.0	0.00047313								
2413.3	0.00048387								
2412.7	0.00050615								
2412.0	0.00053753								
2411.3	0.00057525								
2410.7	0.00061639								
2410.0	0.00065794								
2409.3	0.00069698								
